subj	trial	chimera	identity	orientation	rt	acc	group
40	90	L_L	other	inverted	684.2	0	cp
40	91	L_L	other	inverted	875.3	1	cp
40	92	R_L	other	inverted	774.8	1	cp
40	93	R_R	other	inverted	764.7	1	cp
40	94	R_L	self	inverted	704.4	1	cp
40	95	R_L	other	inverted	634.2	1	cp
40	96	L_L	self	inverted	1146.7	1	cp
40	97	L_R	self	inverted	754.4	1	cp
40	98	R_R	self	inverted	634	1	cp
40	99	R_R	other	inverted	664.4	1	cp
40	100	R_L	other	inverted	754.6	1	cp
40	101	R_R	self	inverted	684.4	1	cp
40	102	L_R	other	inverted	664.3	1	cp
40	103	R_L	self	inverted	634.2	1	cp
40	104	R_L	self	inverted	523.5	1	cp
40	105	R_R	self	inverted	563.9	0	cp
40	106	R_R	self	inverted	714.5	1	cp
40	107	L_L	self	inverted	543.6	1	cp
40	108	L_R	other	inverted	573.8	1	cp
40	109	L_L	self	inverted	563.9	1	cp
40	110	R_R	self	inverted	624	1	cp
40	111	L_R	self	inverted	644.1	1	cp
40	112	L_L	self	inverted	654.3	1	cp
40	113	R_L	other	inverted	644	1	cp
40	114	R_R	self	inverted	613.9	1	cp
40	115	R_R	other	inverted	654.3	1	cp
40	116	R_R	self	inverted	654.3	1	cp
40	117	L_R	other	inverted	603.9	1	cp
40	118	R_L	self	inverted	523.5	1	cp
40	119	L_L	other	inverted	553.9	1	cp
40	120	R_L	other	inverted	644.2	1	cp
40	121	R_R	other	inverted	684.2	1	cp
40	122	R_R	self	inverted	573.7	1	cp
40	123	L_L	other	inverted	563.6	1	cp
40	124	L_R	other	inverted	644.2	1	cp
40	125	L_L	self	inverted	573.9	1	cp
40	126	R_L	self	inverted	603.8	1	cp
40	127	L_R	self	inverted	553.7	1	cp
40	128	L_R	self	inverted	503.8	0	cp
40	129	L_R	self	inverted	694.3	1	cp
40	130	L_L	self	inverted	573.7	1	cp
40	131	R_R	other	inverted	664.5	1	cp
40	132	L_L	other	inverted	654.3	1	cp
40	133	L_L	self	inverted	593.8	1	cp
40	134	R_L	other	inverted	644	1	cp
40	135	R_R	other	inverted	694.3	1	cp
40	136	L_R	other	inverted	633.9	1	cp
40	137	R_L	self	inverted	704.6	1	cp
40	138	R_L	self	inverted	754.7	1	cp
40	139	L_R	self	inverted	654.1	1	cp
40	140	R_L	self	inverted	583.7	1	cp
40	141	R_R	self	inverted	604	1	cp
40	142	R_L	self	inverted	553.6	1	cp
40	143	R_L	other	inverted	613.9	1	cp
40	144	R_R	other	inverted	714.5	1	cp
40	145	L_R	other	inverted	915.6	1	cp
40	146	L_L	self	inverted	805	1	cp
40	147	L_R	self	inverted	634.1	1	cp
40	148	L_L	other	inverted	583.8	1	cp
40	149	L_L	self	inverted	533.8	0	cp
40	150	R_R	other	inverted	654.2	1	cp
40	151	R_L	self	inverted	483.5	1	cp
40	152	L_R	self	inverted	573.7	1	cp
40	153	R_L	other	inverted	724.7	1	cp
40	154	R_R	other	inverted	443	1	cp
40	155	L_R	self	inverted	604	1	cp
40	156	L_R	other	inverted	593.8	1	cp
40	157	R_R	other	inverted	915.4	1	cp
40	158	L_L	other	inverted	644.2	1	cp
40	159	L_L	other	inverted	634.1	1	cp
40	160	L_L	self	inverted	835.2	1	cp
